NDVI_value
0.0795
0.081
0.0817
0.08
0.077
0.0786
0.0805
0.0768
0.0837
0.0767
0.0767
0.0774
0.0846
0.082
0.0806
0.0785
0.0788
0.0802
0.0771
0.0824
0.0791
0.0791
0.0758
0.0822
0.0799
0.0763
0.0796
0.0749
0.0777
0.0801
0.0798
