NDVI_value
0.0386
0.0355
0.029
0.0423
0.0294
0.0289
0.0248
0.0293
0.0249
0.034
0.0258
0.0302
0.0324
0.043
0.0405
0.0395
0.021
0.0414
0.0285
0.0304
0.0266
0.0393
0.0293
0.027
0.0271
0.0426
0.0191
0.0376
0.0251
0.0346
0.0336
0.0372
0.0256
0.0346
0.0288
0.0192
0.0211
0.0312
0.0232
0.0303
0.0246
0.0276
0.0178
0.0409
0.0162
0.0334
0.024
0.0544
0.0241
0.0225
0.0312
0.0317
0.025
0.0277
0.0291
0.0303
0.0392
0.0392
0.0373
0.022
0.0473
0.0288
0.0289
0.0257
0.0181
0.035
0.0369
0.0327
